2.128 9.554 0.149 1.671e+07 1.637e-01 6.702e-01 2.307e-02
2.018 9.556 0.143 2.030e+07 1.608e-01 6.924e-01 2.211e-02
1.914 9.563 0.137 2.468e+07 1.580e-01 7.136e-01 2.119e-02
1.816 9.574 0.132 3.003e+07 1.555e-01 7.332e-01 2.030e-02
1.722 9.591 0.126 3.656e+07 1.531e-01 7.514e-01 1.946e-02
1.633 9.613 0.122 4.455e+07 1.511e-01 7.677e-01 1.866e-02
1.549 9.641 0.117 5.430e+07 1.493e-01 7.821e-01 1.789e-02
1.469 9.674 0.112 6.620e+07 1.479e-01 7.940e-01 1.716e-02
1.393 9.714 0.108 8.071e+07 1.468e-01 8.038e-01 1.647e-02
1.321 9.760 0.105 9.835e+07 1.461e-01 8.108e-01 1.582e-02
1.253 9.812 0.101 1.198e+08 1.458e-01 8.150e-01 1.520e-02
1.189 9.870 0.098 1.457e+08 1.460e-01 8.162e-01 1.462e-02
1.127 9.934 0.095 1.770e+08 1.466e-01 8.143e-01 1.407e-02
1.069 10.005 0.092 2.147e+08 1.477e-01 8.093e-01 1.356e-02
1.014 10.083 0.089 2.599e+08 1.493e-01 8.012e-01 1.308e-02
0.962 10.166 0.087 3.137e+08 1.515e-01 7.895e-01 1.263e-02
0.912 10.256 0.085 3.773e+08 1.542e-01 7.747e-01 1.222e-02
