  density  pressure  energy
   0.102000E+01   0.331641E+03   0.131909E+04
   0.102500E+01   0.334070E+03   0.132720E+04
   0.103000E+01   0.336499E+03   0.133531E+04
   0.103500E+01   0.338913E+03   0.134343E+04
   0.104000E+01   0.341348E+03   0.135155E+04
   0.104500E+01   0.343795E+03   0.135971E+04
   0.105000E+01   0.346240E+03   0.136786E+04
   0.105500E+01   0.348687E+03   0.137603E+04
   0.106000E+01   0.351143E+03   0.138420E+04
   0.106500E+01   0.353608E+03   0.139241E+04
   0.107000E+01   0.356069E+03   0.140060E+04
   0.107500E+01   0.358549E+03   0.140883E+04
   0.108000E+01   0.361016E+03   0.141703E+04
   0.108500E+01   0.363503E+03   0.142527E+04
   0.109000E+01   0.365987E+03   0.143354E+04
   0.109500E+01   0.368486E+03   0.144179E+04
   0.110000E+01   0.370974E+03   0.145007E+04
   0.110500E+01   0.373477E+03   0.145835E+04
   0.111000E+01   0.375981E+03   0.146665E+04
   0.111500E+01   0.378501E+03   0.147496E+04
   0.112000E+01   0.381003E+03   0.148324E+04
   0.112500E+01   0.383532E+03   0.149159E+04
   0.113000E+01   0.386066E+03   0.149994E+04
   0.113500E+01   0.388599E+03   0.150829E+04
   0.114000E+01   0.391130E+03   0.151662E+04
   0.114500E+01   0.393675E+03   0.152502E+04
   0.115000E+01   0.396215E+03   0.153340E+04
   0.115500E+01   0.398772E+03   0.154181E+04
   0.116000E+01   0.401316E+03   0.155019E+04
   0.116500E+01   0.403881E+03   0.155862E+04
   0.117000E+01   0.406449E+03   0.156707E+04
   0.117500E+01   0.409014E+03   0.157547E+04
   0.118000E+01   0.411597E+03   0.158394E+04
   0.118500E+01   0.414176E+03   0.159240E+04
   0.119000E+01   0.416753E+03   0.160086E+04
   0.119500E+01   0.419361E+03   0.160936E+04
   0.120000E+01   0.421959E+03   0.161787E+04
