   density  pressure  energy
   0.104000E+01   0.239309E+03   0.130463E+04
   0.104500E+01   0.240453E+03   0.131198E+04
   0.105000E+01   0.241639E+03   0.131941E+04
   0.105500E+01   0.242785E+03   0.132682E+04
   0.106000E+01   0.243933E+03   0.133428E+04
   0.106500E+01   0.245106E+03   0.134178E+04
   0.107000E+01   0.246253E+03   0.134918E+04
   0.107500E+01   0.247422E+03   0.135670E+04
   0.108000E+01   0.248544E+03   0.136409E+04
   0.108500E+01   0.249726E+03   0.137153E+04
   0.109000E+01   0.250879E+03   0.137900E+04
   0.109500E+01   0.252046E+03   0.138653E+04
   0.110000E+01   0.253224E+03   0.139403E+04
   0.110500E+01   0.254369E+03   0.140151E+04
   0.111000E+01   0.255549E+03   0.140905E+04
   0.111500E+01   0.256675E+03   0.141650E+04
   0.112000E+01   0.257864E+03   0.142400E+04
   0.112500E+01   0.259011E+03   0.143158E+04
   0.113000E+01   0.260195E+03   0.143910E+04
   0.113500E+01   0.261362E+03   0.144661E+04
   0.114000E+01   0.262538E+03   0.145412E+04
   0.114500E+01   0.263698E+03   0.146163E+04
   0.115000E+01   0.264889E+03   0.146919E+04
   0.115500E+01   0.266039E+03   0.147678E+04
   0.116000E+01   0.267194E+03   0.148427E+04
   0.116500E+01   0.268377E+03   0.149178E+04
   0.117000E+01   0.269533E+03   0.149933E+04
   0.117500E+01   0.270718E+03   0.150696E+04
   0.118000E+01   0.271891E+03   0.151451E+04
   0.118500E+01   0.273084E+03   0.152210E+04
   0.119000E+01   0.274205E+03   0.152964E+04
   0.119500E+01   0.275417E+03   0.153725E+04
   0.120000E+01   0.276583E+03   0.154477E+04
